w3_urban,w3_hhid,exp_total,hh_size,dw_hh,hh_weight,housing_wgt,food_wgt,intox_wgt,entsprt_wgt,comm_wgt,clothing_wgt,hhitems_wgt,health_wgt,educ_wgt,trans_wgt,ptrans_wgt,misc_wgt,w3_african,w3_coloured,w3_indas,w3_white,ew_hh,pers_inc_d,pers_inc_e,hrslstwk,hrslstwk_e,hrslstwk_d,cluster,wage_e,wage_d,pers_inc_hh,w3_ruralform,w3_tribal,w3_urbaninf,w3_province,w3_gc_dc,w3_h_rntpay,w3_h_ownmn,food,w3_h_nfcigspn,w3_h_nfalcspn,w3_h_nfentspn,w3_h_nfsprspn,w3_h_nfperspn,w3_h_nfjewspn,w3_h_nftrpspn,w3_h_nfcelspn,w3_h_nftelspn,w3_h_nfnetspn,w3_h_nflotspn,w3_h_nfcerspn,w3_h_nfcarspn,w3_h_nfpetrspn,ptrans,w3_h_nfwatspn,w3_h_nfelespn,w3_h_nfenespn,w3_h_nfmunspn,w3_h_nflevspn,w3_h_nfinsfspn,w3_h_nfinseduspn,w3_h_nfinslspn,w3_h_nfinsshspn,w3_h_nfmedaidspn,w3_h_nfkitspn,w3_h_nfdwlspn,w3_h_nfbedspn,w3_h_nfmatspn,w3_h_nfhpspn,w3_h_nffrnspn,w3_h_nfclthspn,w3_h_nfclthaspn,w3_h_nfclthmspn,w3_h_nfdocspn,w3_h_nfhspspn,w3_h_nfmedspn,w3_h_nftradspn,w3_h_nfhomspn,w3_h_nfschfeespn,w3_h_nfschstatspn,w3_h_nfschunispn,w3_h_nfschospn,w3_h_nfwshspn,w3_h_nfchldspn,w3_h_nfrelspn,w3_h_nfdomspn,w3_h_nfpetsspn,w3_h_nfswimspn,w3_h_nftoysspn,w3_h_nfgftsspn,w3_h_nflobspn,w3_h_nfinctaxspn,w3_h_tinc,w3_h_tinc_cat,w3_hhgeo,w3_h_fdtot_cat,w3_h_refrem,w3_h_sub,deathill_neg,stock_neg,income_neg,other_neg,dest_neg,pers_inc_d_avg,pers_inc_e_avg,hrslstwk_dom_avg,dw_count,ew_count,housing,intox,entsprt,comm,clothing,hhitems,health,educ,trans,misc,sole_provider_d,pop_g1,pop_g2,pop_g3,pop_g4,pop_g5,dom_employ_hh,fweight,dw_emp,joburg_ct_u,pret_ct_u,pret_jo_u,foodflag,exp_k,food_inf,intox_inf,clothing_inf,housing_inf,hhitems_inf,health_inf,trans_inf,ptrans_inf,comm_inf,entsprt_inf,educ_inf,misc_inf,food_infwgt,intox_infwgt,clothing_infwgt,housing_infwgt,hhitems_infwgt,health_infwgt,trans_infwgt,ptrans_infwgt,comm_infwgt,entsprt_infwgt,educ_infwgt,misc_infwgt,hh_inflation,minwage_change,inf_diff,inf_diff_cat
1,308206,590,1,0,13205.26172,0.0677966,0.8474576,0.0847458,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6000,40,40,0,7032,34.64203,,6000,0,0,0,7. Gauteng,774. City Of Johannesburg Metropolitan Municipality,40,,500,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3. Urban Formal,,1,0,0,0,0,0,0,,6000,,0,13205.26,40,50,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,13205,DW Employer,1,,2,1,0.59,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0745763,0.0044068,0,0.0038644,0,0,0,0,0,0,0,0,0.0828475,0.076,-0.0068475,< 0%
0,308207,1441,1,1,10650.19043,0.1387925,0.4857738,0,0.1734906,0.0346981,0,0.0693962,0,0,0,0,0.0978487,1,0,0,0,1,1400,1400,40,40,40,5080,8.083141,8.083141,1400,0,0,1,5. KwaZulu-Natal,572. Ethekwini Municipality,,,700,,,250,,100,,,50,,,,,,,,,200,,,,71,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,2000,,4. Urban Informal,,0,0,0,0,0,0,0,1400,1400,,10650.19,10650.19,200,0,250,50,0,100,0,0,0,141,1,1,0,0,0,0,1,10650,DW Household,,,,0,1.441,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0427481,0,0,0.0079112,0.0025677,0,0,0,-0.0001735,0.0046842,0,0.0066537,0.0643914,0.076,0.0116086,>=1%
1,308217,7470,3,1,313.907196,0.1298527,0.2677376,0,0,0.0267738,0.2008032,0.060241,0.0267738,0,0,0,0.2878179,1,2,0,0,1,3000,3000,35,35,35,4001,19.79545,19.79545,3000,0,0,0,4. Free State,16. Xhariep District Municipality,570,,2000,,,,,300,,,200,,,,,,,,200,200,,,,1600,,,,,150,,,,,,1500,,,200,,,,,,,,,400,150,,,,,,,,,19000,,3. Urban Formal,,1,0,0,0,0,0,1,3000,3000,,313.9072,313.9072,970,0,0,200,1500,450,200,0,0,2150,1,0,0,0,0,1,1,313,DW Household,,,,0,7.47,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0235609,0,0.0108434,0.0074016,0.0022289,0.0012316,0,0,-0.0001339,0,0,0.0195716,0.0647041,0.076,0.0112958,>=1%
1,308218,4017,3,0,266.1513977,0.1456311,0.497884,0,0.0328603,0.0248942,0.1493652,0.0497884,0,0,0,0,0.0995768,0,3,0,0,1,0,1592,90,45,0,1035,8.170387,,4147,0,0,0,1. Western Cape,5. Central Karoo District Municipality,285,,2000,,,132,,200,,,100,,,,,,,,,300,,,,200,,,,,,,,,,,,600,,,,,,,,,,,150,,50,,,,,,,,2700,,3. Urban Formal,,1,0,0,0,1,0,0,,1592,,0,266.1514,585,0,132,100,600,200,0,0,0,400,,0,1,0,0,0,1,266,DW Employer,,,,0,4.017,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0438138,0,0.0080657,0.008301,0.0018422,0,0,0,-0.0001245,0.0008872,0,0.0067712,0.0695566,0.076,0.0064434,>=0.5% & <1%
1,308221,4206,5,1,279.7368774,0.1440799,0.1426533,0.1188778,0,0.0118878,0,0.1188778,0,0.1783167,0,0,0.2853067,5,0,0,0,1,700,700,12,12,12,2031,13.4719,13.4719,700,0,0,0,2. Eastern Cape,14. Ukhahlamba District Municipality,,,600,200,300,,,200,,,50,,,,,,,,300,100,6,200,,,,,,,200,,,,,,,,,,,,,,250,100,400,,200,,300,,,,,100,700,,,,3. Urban Formal,,1,1,0,0,0,0,0,700,700,,279.7369,279.7369,606,500,0,50,0,500,0,750,0,1200,1,1,0,0,0,0,1,279,DW Household,,,,0,4.206,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0125535,0.0061816,0,0.0082126,0.0043985,0,0,0,-0.0000594,0,0.0155136,0.0194009,0.0662011,0.076,0.0097989,>=0.5% & <1%
1,308226,1790,2,0,665.9054565,0.3910615,0.3351955,0.1675978,0,0.0558659,0,0,0,0,0,0,0.0502793,2,0,0,0,1,0,1900,42,42,0,3026,10.4476,,1900,0,0,0,3. Northern Cape,9. Frances Baard District Municipality,,,600,,300,,,,,,100,,,,,,,,,200,,500,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,,3. Urban Formal,,1,1,0,0,0,0,0,,1900,,0,665.9055,700,300,0,100,0,0,0,0,0,90,,1,0,0,0,0,1,665,DW Employer,,,,0,1.79,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0294972,0.0087151,0,0.0222905,0,0,0,0,-0.0002793,0,0,0.003419,0.0636425,0.076,0.0123575,>=1%
0,308244,620,6,0,3164.598877,0,0.7258065,0.1693548,0,0,0,0,0,0,0,0,0.1048387,6,0,0,0,1,0,3000,50,50,0,8016,13.85681,,3000,1,0,0,8. Mpumalanga,31. Nkangala District Municipality,,,450,65,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,4500,,1. Rural Formal,,0,0,0,0,0,0,0,,3000,,0,3164.599,0,105,0,0,0,0,0,0,0,65,,1,0,0,0,0,1,3164,DW Employer,,,,1,0.62,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.063871,0.0088065,0,0,0,0,0,0,0,0,0,0.007129,0.0798065,0.076,-0.0038065,< 0%
0,308265,250,4,0,2995.63623,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1100,48,48,0,5004,5.292533,,1100,0,1,0,5. KwaZulu-Natal,21. Ugu District Municipality,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,2. Tribal Authority Areas,,0,0,0,0,0,0,0,,1100,,0,2995.636,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,2995,DW Employer,,,,1,0.25,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.088,0,0,0,0,0,0,0,0,0,0,0,0.088,0.076,-0.012,< 0%
0,308266,995,6,0,628.6184692,0.0301508,0.7035176,0,0,0.0502513,0,0.1005025,0,0,0,0,0.1155779,6,0,0,0,1,0,520,35,35,0,2042,3.431211,,520,0,1,0,2. Eastern Cape,44. Alfred Nzo District Municipality,,,700,,,,,100,,,50,,,,,,,,,,30,,,15,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,1080,,2. Tribal Authority Areas,,0,0,0,0,0,0,0,,520,,0,628.6185,30,0,0,50,0,100,0,0,0,115,,1,0,0,0,0,1,628,DW Employer,,,,1,0.995,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0619095,0,0,0.0017186,0.0037186,0,0,0,-0.0002513,0,0,0.0078593,0.0749548,0.076,0.0010452,>=0% & <0.5%
1,308273,3735,4,0,266.6482544,0.2945114,0.4016064,0.1204819,0,0.0896921,0,0,0,0,0,0,0.0937082,4,0,0,0,1,0,0,48,48,0,3022,,,0,0,0,0,3. Northern Cape,9. Frances Baard District Municipality,,,1500,150,300,,,,,,335,,,50,,,,,500,500,,100,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,,3. Urban Formal,,1,0,0,0,0,0,0,,0,,0,266.6483,1100,450,0,335,0,0,0,0,0,350,,1,0,0,0,0,1,266,DW Employer,,,,0,3.735,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0353414,0.0062651,0,0.0167871,0,0,0,0,-0.0004485,0,0,0.0063722,0.0643173,0.076,0.0116827,>=1%
1,308275,2214,1,0,10189.72656,0.0180668,0.6775068,0,0,0.0903342,0,0.0451671,0.0451671,0,0,0,0.1237579,1,0,0,0,1,0,3000,45,45,0,7032,15.39646,,3000,0,0,0,7. Gauteng,774. City Of Johannesburg Metropolitan Municipality,40,,1500,,,,,100,,,200,,,,,,,,,,,,,50,,,,124,,,,,,,,,,,,,100,,,,,,100,,,,,,,,,,4500,,3. Urban Formal,,1,0,0,0,0,0,0,,3000,,0,10189.73,40,0,0,200,0,100,100,0,0,274,,1,0,0,0,0,1,10189,DW Employer,1,,2,1,2.214,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0596206,0,0,0.0010298,0.0016712,0.0020777,0,0,-0.0004517,0,0,0.0084155,0.0723632,0.076,0.0036368,>=0% & <0.5%
0,308287,1955,9,0,943.1867676,0.2046036,0.3069054,0,0,0.0179028,0,0.1534527,0,0,0,0,0.3171355,9,0,0,0,1,0,3500,45,45,0,6010,17.96254,,3500,0,1,0,6. North West,38. Central District Municipality,,,600,,,,,300,,,35,,,,,,,,100,300,,,,390,,,,,,,,,,,,,,,,,,,,,,,80,150,,,,,,,,,2320,,2. Tribal Authority Areas,,1,0,0,0,0,0,0,,3500,,0,943.1868,400,0,0,35,0,300,0,0,0,620,,1,0,0,0,0,1,943,DW Employer,,,,0,1.955,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0270077,0,0,0.0116624,0.0056777,0,0,0,-0.0000895,0,0,0.0215652,0.0658235,0.076,0.0101765,>=1%
0,308289,690,2,1,650.0325928,0.1347826,0.6521739,0.0956522,0,0.0289855,0,0.0086957,0,0,0,0,0.0797101,0,2,0,0,1,720,720,30,30,30,1029,5.542725,5.542725,720,1,0,0,1. Western Cape,4. Eden District Municipality,,,450,50,16,,,6,,,20,,,,,,,,20,50,23,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720,,1. Rural Formal,,1,0,1,0,0,0,0,720,720,,650.0326,650.0326,93,66,0,20,0,6,0,0,0,55,1,0,1,0,0,0,1,650,DW Household,,,,1,0.69,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0573913,0.0049739,0,0.0076826,0.0003217,0,0,0,-0.0001449,0,0,0.0054203,0.0756449,0.076,0.0003551,>=0% & <0.5%
0,308291,997,4,1,3154.770264,0.5015045,0.3510531,0,0,0.0300903,0,0.0501505,0,0,0,0,0.0672016,4,0,0,0,1,60,60,7,7,7,2052,1.979545,1.979545,60,0,0,1,2. Eastern Cape,275. Nelson Mandela Metropolitan Municipality,500,,350,,,,,50,,,30,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,1000,,4. Urban Informal,,1,1,0,0,0,0,0,60,60,,3154.77,3154.77,500,0,0,30,0,50,0,0,0,67,1,1,0,0,0,0,1,3154,DW Household,,,,0,0.997,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0308927,0,0,0.0285858,0.0018556,0,0,0,-0.0001505,0,0,0.0045697,0.0657533,0.076,0.0102467,>=1%
0,308314,1880,5,0,205.710495,0.0212766,0.4255319,0.0638298,0,0.0319149,0,0.0851064,0.1223404,0.0425532,0,0,0.2074468,0,5,0,0,1,0,1100,84,84,0,1051,3.024304,,1100,1,0,0,1. Western Cape,5. Central Karoo District Municipality,,,800,120,,,,60,,,60,,,,,,,,,40,,,,50,,,,,,,,,100,,,,,230,,,,,,,80,,300,,40,,,,,,,,1910,,1. Rural Formal,,0,0,1,0,0,0,0,,1100,,0,205.7105,40,120,0,60,0,160,230,80,0,390,,0,1,0,0,0,1,205,DW Employer,,,,0,1.88,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0374468,0.0033191,0,0.0012128,0.0031489,0.0056277,0,0,-0.0001596,0,0.0037021,0.0141064,0.0684042,0.076,0.0075957,>=0.5% & <1%
0,308315,4980,10,1,832.9786377,0.0401606,0.1606426,0,0,0.1004016,0.2008032,0.1204819,0,0,0,0.2088353,0.1686747,10,0,0,0,1,2400,2400,80,40,40,5008,13.85681,13.85681,2670,0,1,0,5. KwaZulu-Natal,21. Ugu District Municipality,,,800,,,,,600,,,500,,,60,,,,1040,,200,,,,180,,,,,,,,,,,,1000,,,,,,,,,,,100,,500,,,,,,,,7000,,2. Tribal Authority Areas,,0,0,0,0,0,0,0,2400,2400,,832.9786,832.9786,200,0,0,500,1000,600,0,0,0,840,0,1,0,0,0,0,1,832,DW Household,,,,0,4.98,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0141365,0,0.0108434,0.0022892,0.0044578,0,0,0.0135743,-0.000502,0,0,0.0114699,0.0562691,0.076,0.0197309,>=1%
0,308316,3450,2,0,1422.702393,0.1449275,0.2898551,0,0,0.115942,0,0.2318841,0,0.1449275,0,0,0.0724638,2,0,0,0,1,0,500,16,16,0,2029,7.21709,,500,0,1,0,2. Eastern Cape,14. Ukhahlamba District Municipality,,,1000,,,,,500,,,400,,,,,,,,,300,200,,,150,,,,,,,,,,300,,,,,,,,,500,,,,100,,,,,,,,,,1500,,2. Tribal Authority Areas,,0,0,0,0,1,0,0,,500,,0,1422.702,500,0,0,400,0,800,0,500,0,250,,1,0,0,0,0,1,1422,DW Employer,,,,0,3.45,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0255072,0,0,0.0082609,0.0085797,0,0,0,-0.0005797,0,0.0126087,0.0049275,0.0593043,0.076,0.0166956,>=1%
1,308326,1500,1,0,902.9476929,0.0666667,0.5333334,0.1,0,0.2333333,0,0.0666667,0,0,0,0,0,1,0,0,0,1,0,0,50,50,0,5009,,,,0,0,0,8. Mpumalanga,30. Govan Mbeki Municipality,,,800,,150,,,100,,,200,,150,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000,,3. Urban Formal,,1,0,0,0,0,0,0,,0,,0,902.9477,100,150,0,350,0,100,0,0,0,0,,1,0,0,0,0,1,902,DW Employer,,,,1,1.5,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0469333,0.0052,0,0.0038,0.0024667,0,0,0,-0.0011667,0,0,0,0.0572333,0.076,0.0187667,>=1%
0,308339,640,6,0,599.9702759,0.09375,0.78125,0,0,0,0,0,0,0,0,0,0.125,6,0,0,0,1,0,1500,35,35,0,5039,9.897723,,1500,1,0,0,5. KwaZulu-Natal,25. Amajuba District Municipality,,,500,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,2500,,1. Rural Formal,,0,0,0,0,0,0,0,,1500,,0,599.9703,60,0,0,0,0,0,0,0,0,80,,1,0,0,0,0,1,599,DW Employer,,,,1,0.64,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.06875,0,0,0.0053438,0,0,0,0,0,0,0,0.0085,0.0825938,0.076,-0.0065938,< 0%
1,308343,4960,2,0,752.9828491,0.171371,0.2016129,0.1612903,0,0.0201613,0.2016129,0.0403226,0,0,0,0.141129,0.0625,0,2,0,0,1,0,2550,42,42,0,1013,14.02178,,2550,0,0,0,1. Western Cape,1. West Coast District Municipality,,,1000,,800,,,100,,,100,,,,,,,700,100,500,,250,,150,,,,,,,100,,,,1000,,,,,,,,,,,,100,,60,,,,,,,,4600,,3. Urban Formal,,1,0,0,0,0,0,0,,2550,,0,752.9828,850,800,0,100,1000,200,0,0,0,310,,0,1,0,0,0,1,752,DW Employer,,,,0,4.96,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0177419,0.0083871,0.0108871,0.0097681,0.0014919,0,0,0.0091734,-0.0001008,0,0,0.00425,0.0615988,0.076,0.0144012,>=1%
1,308344,710,1,1,725.7855835,0,0.7042254,0,0,0.0704225,0,0.1408451,0,0,0,0,0.084507,1,0,0,0,1,446,446,48,48,48,5038,2.145881,2.145881,446,0,0,0,5. KwaZulu-Natal,25. Amajuba District Municipality,,,500,,,,,100,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,1600,,3. Urban Formal,,1,0,0,0,0,0,0,446,446,,725.7856,725.7856,0,0,0,50,0,100,0,0,0,60,1,1,0,0,0,0,1,725,DW Household,,,,1,0.71,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0619718,0,0,0,0.0052113,0,0,0,-0.0003521,0,0,0.0057465,0.0725775,0.076,0.0034225,>=0% & <0.5%
0,308361,810,2,1,184.9311523,0.0617284,0.3703704,0,0,0,0,0.0617284,0,0,0,0.345679,0.1604938,2,0,0,0,1,1000,1000,30,30,30,5010,7.698229,7.698229,1000,1,0,0,5. KwaZulu-Natal,22. Umgungundlovu District Municipality,,,300,,,,,50,,,,,,,,,,280,,50,,,,100,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,1000,,1. Rural Formal,,0,0,0,0,0,0,0,1000,1000,,184.9312,184.9312,50,0,0,0,0,50,0,0,0,130,1,1,0,0,0,0,1,184,DW Household,,,,0,0.81,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0325926,0,0,0.0035185,0.002284,0,0,0.0224691,0,0,0,0.0109136,0.0717778,0.076,0.0042222,>=0% & <0.5%
0,308401,1553,6,1,88.10186768,0.0643915,0.0643915,0,0,0.0965872,0,0.0965872,0.1931745,0,0.257566,0,0.227302,4,2,0,0,1,300,3050,130,85,40,1017,7.922761,1.732102,4650,1,0,0,1. Western Cape,3. Overberg District Municipality,,,100,,,,,150,,,150,,,,,,400,,,100,,,,,,103,,,,,,,,,,,,250,,50,,,,,,,150,,,,100,,,,,,2500,,1. Rural Formal,,1,0,0,0,0,0,0,300,1525,,88.10187,176.2037,100,0,0,150,0,150,300,0,400,353,0,0,0,0,0,1,1,88,DW Household,,,,0,1.553,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0056665,0,0,0.0036703,0.0035737,0.008886,0.0244688,0,-0.0004829,0,0,0.0154565,0.0612389,0.076,0.0147611,>=1%
1,308407,2660,6,0,223.5995026,0.1691729,0.5639098,0.075188,0,0.075188,0,0.056391,0,0.0225564,0,0,0.037594,0,6,0,0,1,0,3500,45,45,0,3002,17.96254,,3500,0,0,0,3. Northern Cape,6. Namakwa District Municipality,450,,1500,200,,,,150,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,100,,,,,,,,,,5560,,3. Urban Formal,,1,1,0,0,0,0,0,,3500,,0,223.5995,450,200,0,200,0,150,0,60,0,100,,0,1,0,0,0,1,223,DW Employer,,,,1,2.66,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0496241,0.0039098,0,0.0096429,0.0020865,0,0,0,-0.0003759,0,0.0019624,0.0025564,0.069406,0.076,0.006594,>=0.5% & <1%
1,308419,1200,4,1,5160.467773,0.25,0.5,0.0833333,0,0,0,0,0,0,0,0,0.1666667,4,0,0,0,1,1873,1873,3,3,3,1042,144.1878,144.1878,1873,0,0,0,1. Western Cape,171. City Of Cape Town Metropolitan Municipality,300,,600,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,2000,,3. Urban Formal,,1,0,0,0,0,0,0,1873,1873,,5160.468,5160.468,300,100,0,0,0,0,0,0,0,200,1,1,0,0,0,0,1,5160,DW Household,2,2,,0,1.2,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.044,0.0043333,0,0.01425,0,0,0,0,0,0,0,0.0113333,0.0739167,0.076,0.0020833,>=0% & <0.5%
1,308423,2430,1,0,1731.647705,0.4938272,0.1851852,0,0,0.0123457,0,0.0411523,0,0,0,0.2674897,0,1,0,0,0,1,0,2400,40,40,0,2040,13.85681,,2400,0,0,0,7. Gauteng,774. City Of Johannesburg Metropolitan Municipality,1200,,450,,,,,100,,,30,,,,,,,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,,3. Urban Formal,,1,0,1,0,0,0,0,,2400,,0,1731.648,1200,0,0,30,0,100,0,0,0,0,,1,0,0,0,0,1,1731,DW Employer,1,,2,0,2.43,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0162963,0,0,0.0281481,0.0015226,0,0,0.0173868,-0.0000617,0,0,0,0.0632922,0.076,0.0127078,>=1%
0,308426,1244,8,0,450.3891602,0.0643087,0.562701,0,0,0.0080386,0,0.1607717,0,0,0,0,0.2041801,8,0,0,0,1,0,3000,80,80,0,6014,8.660508,,3000,1,0,0,6. North West,38. Central District Municipality,50,,700,,,,,200,,,10,,,,,,,,,30,,,,220,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,2500,,1. Rural Formal,,1,1,0,0,0,0,0,,1500,,0,900.7783,80,0,0,10,0,200,0,0,0,254,,1,0,0,0,0,1,450,DW Employer,,,,1,1.244,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0495177,0,0,0.0036656,0.0059486,0,0,0,-0.0000402,0,0,0.0138842,0.0729759,0.076,0.0030241,>=0% & <0.5%
0,308437,2220,5,0,883.7156372,0.0225225,0.4504505,0.2252252,0.0900901,0,0,0.1801802,0,0,0,0,0.0315315,5,0,0,0,1,0,1000,45,45,0,5038,5.132153,,1000,1,0,0,5. KwaZulu-Natal,25. Amajuba District Municipality,,,1000,,500,200,,400,,,,,,,,,,,,50,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1. Rural Formal,,0,0,0,0,0,0,0,,1000,,0,883.7156,50,500,200,0,0,400,0,0,0,70,,1,0,0,0,0,1,883,DW Employer,,,,0,2.22,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0396396,0.0117117,0,0.0012838,0.0066667,0,0,0,0,0.0024324,0,0.0021441,0.0638784,0.076,0.0121216,>=1%
0,308438,4800,12,1,1406.170532,0.0625,0.3125,0,0,0.0416667,0,0.0625,0,0,0,0.4166667,0.1041667,12,0,0,0,1,3900,3900,88,88,88,5012,10.29638,10.29638,3900,0,1,0,5. KwaZulu-Natal,22. Umgungundlovu District Municipality,,,1500,,,,,300,,,200,,,,,,,2000,300,,,,,150,,,,,,,,,,,,,,,,,,,,,,,250,,100,,,,,,,,7380,,2. Tribal Authority Areas,,0,0,0,0,0,0,0,1950,1950,44,2812.341,2812.341,300,0,0,200,0,300,0,0,0,500,1,1,0,0,0,0,1,1406,DW Household,,,,0,4.8,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0275,0,0,0.0035625,0.0023125,0,0,0.0270833,-0.0002083,0,0,0.0070833,0.0673333,0.076,0.0086667,>=0.5% & <1%
1,308440,1250,2,1,642.055542,0.44,0.32,0,0,0,0,0,0,0,0,0,0.24,2,0,0,0,1,2800,2800,40,40,40,5052,16.16628,16.16628,2800,0,0,0,5. KwaZulu-Natal,572. Ethekwini Municipality,400,,400,,,,,,,,,,,,,,,,,150,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,,3. Urban Formal,,1,0,0,0,0,0,0,2800,2800,,642.0555,642.0555,550,0,0,0,0,0,0,0,0,300,1,1,0,0,0,0,1,642,DW Household,,,,0,1.25,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.02816,0,0,0.02508,0,0,0,0,0,0,0,0.01632,0.06956,0.076,0.00644,>=0.5% & <1%
0,308451,875,4,0,698.7368774,0.0742857,0.6285715,0.0228571,0,0,0.1371429,0,0,0,0,0,0.1371429,4,0,0,0,1,0,500,16,16,0,2040,7.21709,,500,0,1,0,2. Eastern Cape,44. Alfred Nzo District Municipality,,,550,20,,,,,,,,,,,,,,,,,65,,,70,,,,,,,,,,,120,,,,,,,,,,,,50,,,,,,,,,,780,,2. Tribal Authority Areas,,0,0,0,0,0,0,0,,500,,0,698.7369,65,20,0,0,120,0,0,0,0,120,,1,0,0,0,0,1,698,DW Employer,,,,1,0.875,0.088,0.052,0.054,0.057,0.037,0.046,0.095,0.065,-0.005,0.027,0.087,0.068,0.0553143,0.0011886,0.0074057,0.0042343,0,0,0,0,0,0,0,0.0093257,0.0774686,0.076,-0.0014686,< 0%
